id;Ordem_de_produção;Data_da_ordem_de_produção;Produto;Comprimento_unit;Largura_unit;Altura_unit;Peso_unit;Peças;Caixa_padrão;Loja;Classe_de_onda;Tipo_de_buffer;Item_pai;Cor;Tamanho;Inner;Rota;Capacidade;pai_cor;chave_loja_buffer_onda;Volume_unit;Volume_total;Peso_total;item_loja
46755;7047;2023-11-14;883266653;402;288;19;0.255;5;CARTON_M;31;3;EN;18;266.0;1;1;10;27200000000.0;18_266.0;31_EN_3;2199744;10998720;1.275;1614
46756;7014;2023-11-14;883266661;376;314;19;0.24;6;CARTON_M;31;3;EN;18;266.0;5;1;10;27200000000.0;18_266.0;31_EN_3;2243216;13459296;1.44;1615
46757;11432;2023-11-14;883266688;435;303;22;0.225;6;CARTON_M;31;3;EN;18;266.0;3;1;10;27200000000.0;18_266.0;31_EN_3;2899710;17398260;1.35;1616
46758;4899;2023-11-14;858666057;552;292;82;0.6;5;CARTON_M;31;3;EN;2009;234.0;13;1;10;27200000000.0;2009_234.0;31_EN_3;13217088;66085440;3.0;1617
46759;6306;2023-11-14;858666022;533;300;74;0.67;6;CARTON_M;31;3;EN;2009;234.0;1;1;10;27200000000.0;2009_234.0;31_EN_3;11832600;70995600;4.0200000000000005;1618
46760;6625;2023-11-14;858666031;535;299;67;0.645;13;CARTON_M;31;3;EN;2009;234.0;5;1;10;27200000000.0;2009_234.0;31_EN_3;10717655;139329515;8.385;1619
46761;10143;2023-11-14;858666049;531;309;73;0.62;14;CARTON_M;31;3;EN;2009;234.0;3;1;10;27200000000.0;2009_234.0;31_EN_3;11977767;167688738;8.68;1620
46762;206;2023-11-14;843662723;449;235;120;0.65;12;CARTON_M;31;3;EN;203;94.0;24;1;10;27200000000.0;203_94.0;31_EN_3;12661800;151941600;7.800000000000001;1621
46763;5839;2023-11-14;843662694;446;231;113;0.58;2;CARTON_M;31;3;EN;203;94.0;27;1;10;27200000000.0;203_94.0;31_EN_3;11641938;23283876;1.16;1622
46764;7289;2023-11-14;843662715;458;236;107;0.66;9;CARTON_M;31;3;EN;203;94.0;39;1;10;27200000000.0;203_94.0;31_EN_3;11565416;104088744;5.94;1623
46765;8120;2023-11-14;843662707;466;228;103;0.68;4;CARTON_M;31;3;EN;203;94.0;31;1;10;27200000000.0;203_94.0;31_EN_3;10943544;43774176;2.72;1624
46766;9748;2023-11-14;843662731;462;241;105;0.62;12;CARTON_M;31;3;EN;203;94.0;21;1;10;27200000000.0;203_94.0;31_EN_3;11690910;140290920;7.4399999999999995;1625
46767;10642;2023-11-14;843662686;445;224;123;0.61;10;CARTON_M;31;3;EN;203;94.0;4;1;10;27200000000.0;203_94.0;31_EN_3;12260640;122606400;6.1;1626
46768;7838;2023-11-14;874855798;431;290;19;0.24;10;CARTON_M;31;3;EN;2128;4.0;3;1;10;27200000000.0;2128_4.0;31_EN_3;2374810;23748100;2.4;1627
46769;217;2023-11-14;843676931;509;177;58;0.285;1;CARTON_M;31;3;EN;214;4.0;13;1;10;27200000000.0;214_4.0;31_EN_3;5225394;5225394;0.285;1628
46770;4485;2023-11-14;843677010;482;204;58;0.3;19;CARTON_M;31;3;EN;214;4.0;5;1;10;27200000000.0;214_4.0;31_EN_3;5703024;108357456;5.7;1629
46771;6227;2023-11-14;843676922;494;202;63;0.285;12;CARTON_M;31;3;EN;214;4.0;3;1;10;27200000000.0;214_4.0;31_EN_3;6286644;75439728;3.42;1630
46772;8186;2023-11-14;843676990;514;204;64;0.31;18;CARTON_M;31;3;EN;214;4.0;1;1;10;27200000000.0;214_4.0;31_EN_3;6710784;120794112;5.58;1631
46773;8072;2023-11-14;843676973;544;201;59;0.315;13;CARTON_M;31;3;EN;214;4.0;6;1;10;27200000000.0;214_4.0;31_EN_3;6451296;83866848;4.095;1632
46774;4072;2023-11-14;843676981;471;194;58;0.29;12;CARTON_M;31;3;EN;214;9.0;3;1;10;27200000000.0;214_9.0;31_EN_3;5299692;63596304;3.4799999999999995;1633
46775;6577;2023-11-14;843676957;485;206;67;0.31;20;CARTON_M;31;3;EN;214;9.0;1;1;10;27200000000.0;214_9.0;31_EN_3;6693970;133879400;6.2;1634
46776;7959;2023-11-14;843677001;534;179;59;0.275;4;CARTON_M;31;3;EN;214;9.0;13;1;10;27200000000.0;214_9.0;31_EN_3;5639574;22558296;1.1;1635
46777;10089;2023-11-14;843676965;481;190;58;0.29;22;CARTON_M;31;3;EN;214;9.0;5;1;10;27200000000.0;214_9.0;31_EN_3;5300620;116613640;6.38;1636
46778;10609;2023-11-14;843676949;504;215;66;0.32;15;CARTON_M;31;3;EN;214;9.0;6;1;10;27200000000.0;214_9.0;31_EN_3;7151760;107276400;4.8;1637
46779;6190;2023-11-14;882067417;439;270;23;0.3;3;CARTON_M;31;3;EN;2242;167.0;6;1;10;27200000000.0;2242_167.0;31_EN_3;2726190;8178570;0.8999999999999999;1638
46780;7558;2023-11-14;882067433;419;244;20;0.27;8;CARTON_M;31;3;EN;2242;167.0;5;1;10;27200000000.0;2242_167.0;31_EN_3;2044720;16357760;2.16;1639
46781;8591;2023-11-14;882067450;440;269;20;0.24;6;CARTON_M;31;3;EN;2242;167.0;13;1;10;27200000000.0;2242_167.0;31_EN_3;2367200;14203200;1.44;1640
46782;8544;2023-11-14;882067425;447;246;33;0.27;6;CARTON_M;31;3;EN;2242;167.0;1;1;10;27200000000.0;2242_167.0;31_EN_3;3628746;21772476;1.62;1641
46783;9255;2023-11-14;882067441;442;226;22;0.25;9;CARTON_M;31;3;EN;2242;167.0;3;1;10;27200000000.0;2242_167.0;31_EN_3;2197624;19778616;2.25;1642
46784;1370;2023-11-14;843654723;493;193;30;0.32;1;CARTON_M;31;3;EN;2279;175.0;1;1;10;27200000000.0;2279_175.0;31_EN_3;2854470;2854470;0.32;1643
46785;1370;2023-11-14;843654731;513;222;23;0.32;2;CARTON_M;31;3;EN;2279;175.0;5;1;10;27200000000.0;2279_175.0;31_EN_3;2619378;5238756;0.64;1644
46786;1639;2023-11-14;544612769;445;265;14;0.25;3;CARTON_M;31;3;EN;2473;636.0;13;1;10;27200000000.0;2473_636.0;31_EN_3;1650950;4952850;0.75;1645
46787;1639;2023-11-14;544613796;473;278;23;0.32;1;CARTON_M;31;3;EN;2473;636.0;1;1;10;27200000000.0;2473_636.0;31_EN_3;3024362;3024362;0.32;1646
46788;1370;2023-11-14;625807779;320;251;14;0.133;1;CARTON_M;31;3;EN;2557;22.0;3;1;10;27200000000.0;2557_22.0;31_EN_3;1124480;1124480;0.133;1647
46789;1370;2023-11-14;877852091;450;230;21;0.133;1;CARTON_M;31;3;EN;281;54.0;13;1;10;27200000000.0;281_54.0;31_EN_3;2173500;2173500;0.133;1648
46790;1370;2023-11-14;877852082;375;278;31;0.08;3;CARTON_M;31;3;EN;281;54.0;3;1;10;27200000000.0;281_54.0;31_EN_3;3231750;9695250;0.24;1649
46791;1370;2023-11-14;877852058;433;284;15;0.09;3;CARTON_M;31;3;EN;281;54.0;5;1;10;27200000000.0;281_54.0;31_EN_3;1844580;5533740;0.27;1650
46792;1370;2023-11-14;877852031;450;226;29;0.153;1;CARTON_M;31;3;EN;281;54.0;6;1;10;27200000000.0;281_54.0;31_EN_3;2949300;2949300;0.153;1651
46793;1370;2023-11-14;629432863;418;290;24;0.153;1;CARTON_M;31;3;EN;284;22.0;13;1;10;27200000000.0;284_22.0;31_EN_3;2909280;2909280;0.153;1652
46794;1370;2023-11-14;629432880;418;296;20;0.167;3;CARTON_M;31;3;EN;284;22.0;5;1;10;27200000000.0;284_22.0;31_EN_3;2474560;7423680;0.501;1653
46795;1370;2023-11-14;864662511;435;286;15;0.09;1;CARTON_M;31;3;EN;284;46.0;5;1;10;27200000000.0;284_46.0;31_EN_3;1866150;1866150;0.09;1654
46796;1370;2023-11-14;864662491;450;316;36;0.19;1;CARTON_M;31;3;EN;284;46.0;6;1;10;27200000000.0;284_46.0;31_EN_3;5119200;5119200;0.19;1655
46797;1370;2023-11-14;629432919;450;300;19;0.17;1;CARTON_M;31;3;EN;284;54.0;13;1;10;27200000000.0;284_54.0;31_EN_3;2565000;2565000;0.17;1656
46798;1370;2023-11-14;629432847;450;314;26;0.18;1;CARTON_M;31;3;EN;284;54.0;1;1;10;27200000000.0;284_54.0;31_EN_3;3673800;3673800;0.18;1657
46799;1370;2023-11-14;629432821;428;261;20;0.09;2;CARTON_M;31;3;EN;284;54.0;3;1;10;27200000000.0;284_54.0;31_EN_3;2234160;4468320;0.18;1658
46800;1370;2023-11-14;629432839;450;305;14;0.18;3;CARTON_M;31;3;EN;284;54.0;5;1;10;27200000000.0;284_54.0;31_EN_3;1921500;5764500;0.54;1659
46801;1370;2023-11-14;874854744;467;301;24;0.14;1;CARTON_M;31;3;EN;313;158.0;1;1;10;27200000000.0;313_158.0;31_EN_3;3373608;3373608;0.14;1660
46802;1370;2023-11-14;657050678;467;301;24;0.14;1;CARTON_M;31;3;EN;313;22.0;1;1;10;27200000000.0;313_22.0;31_EN_3;3373608;3373608;0.14;1661
46803;1370;2023-11-14;657050686;505;291;16;0.133;1;CARTON_M;31;3;EN;313;22.0;5;1;10;27200000000.0;313_22.0;31_EN_3;2351280;2351280;0.133;1662
46804;349;2023-11-14;846047558;533;180;63;0.41;1;CARTON_M;31;3;EN;336;94.0;13;1;10;27200000000.0;336_94.0;31_EN_3;6044220;6044220;0.41;1663
46805;2857;2023-11-14;846047523;517;180;72;0.465;11;CARTON_M;31;3;EN;336;94.0;1;1;10;27200000000.0;336_94.0;31_EN_3;6700320;73703520;5.115;1664
46806;8875;2023-11-14;846047515;522;195;73;0.485;8;CARTON_M;31;3;EN;336;94.0;6;1;10;27200000000.0;336_94.0;31_EN_3;7430670;59445360;3.88;1665
46807;11127;2023-11-14;846047531;500;168;69;0.445;10;CARTON_M;31;3;EN;336;94.0;5;1;10;27200000000.0;336_94.0;31_EN_3;5796000;57960000;4.45;1666
46808;11651;2023-11-14;846047540;517;169;63;0.425;7;CARTON_M;31;3;EN;336;94.0;3;1;10;27200000000.0;336_94.0;31_EN_3;5504499;38531493;2.975;1667
46809;1370;2023-11-14;856248249;481;251;23;0.25;2;CARTON_M;31;3;EN;363;9.0;3;1;10;27200000000.0;363_9.0;31_EN_3;2776813;5553626;0.5;1668
46810;1370;2023-11-14;856248265;479;268;26;0.28;2;CARTON_M;31;3;EN;363;9.0;6;1;10;27200000000.0;363_9.0;31_EN_3;3337672;6675344;0.56;1669
46811;1370;2023-11-14;856248257;490;260;21;0.25;1;CARTON_M;31;3;EN;363;9.0;13;1;10;27200000000.0;363_9.0;31_EN_3;2675400;2675400;0.25;1670
46812;1370;2023-11-14;856248281;489;257;22;0.26;4;CARTON_M;31;3;EN;363;9.0;5;1;10;27200000000.0;363_9.0;31_EN_3;2764806;11059224;1.04;1671
46813;1370;2023-11-14;856248273;492;260;20;0.27;5;CARTON_M;31;3;EN;363;9.0;1;1;10;27200000000.0;363_9.0;31_EN_3;2558400;12792000;1.35;1672
46814;559;2023-11-14;843693458;431;215;58;0.265;3;CARTON_M;31;3;EN;517;207.0;13;1;10;27200000000.0;517_207.0;31_EN_3;5374570;16123710;0.795;1673
46815;10476;2023-11-14;843693431;448;229;57;0.285;10;CARTON_M;31;3;EN;517;207.0;5;1;10;27200000000.0;517_207.0;31_EN_3;5847744;58477440;2.8499999999999996;1674
46816;10920;2023-11-14;843693466;441;247;55;0.3;7;CARTON_M;31;3;EN;517;207.0;1;1;10;27200000000.0;517_207.0;31_EN_3;5990985;41936895;2.1;1675
46817;11732;2023-11-14;843693440;436;205;61;0.27;8;CARTON_M;31;3;EN;517;207.0;3;1;10;27200000000.0;517_207.0;31_EN_3;5452180;43617440;2.16;1676
46818;560;2023-11-14;856250533;440;297;89;0.66;9;CARTON_M;31;3;EN;518;207.0;5;1;10;27200000000.0;518_207.0;31_EN_3;11630520;104674680;5.94;1677
46819;6927;2023-11-14;856250541;418;276;139;0.79;11;CARTON_M;31;3;EN;518;207.0;3;1;10;27200000000.0;518_207.0;31_EN_3;16036152;176397672;8.690000000000001;1678
46820;6683;2023-11-14;856250525;399;308;147;0.87;5;CARTON_M;31;3;EN;518;207.0;1;1;10;27200000000.0;518_207.0;31_EN_3;18065124;90325620;4.35;1679
46821;11471;2023-11-14;856250517;400;299;147;0.78;5;CARTON_M;31;3;EN;518;207.0;13;1;10;27200000000.0;518_207.0;31_EN_3;17581200;87906000;3.9000000000000004;1680
46822;613;2023-11-14;861661581;455;277;9;0.084;6;CARTON_M;31;3;EN;561;9.0;1;1;10;27200000000.0;561_9.0;31_EN_3;1134315;6805890;0.504;1681
46823;1282;2023-11-14;861661530;513;283;20;0.18;3;CARTON_M;31;3;EN;561;9.0;13;1;10;27200000000.0;561_9.0;31_EN_3;2903580;8710740;0.54;1682
46824;4775;2023-11-14;861661513;503;276;19;0.19;8;CARTON_M;31;3;EN;561;9.0;3;1;10;27200000000.0;561_9.0;31_EN_3;2637732;21101856;1.52;1683
46825;5922;2023-11-14;861661492;481;276;9;0.08;9;CARTON_M;31;3;EN;561;9.0;5;1;10;27200000000.0;561_9.0;31_EN_3;1194804;10753236;0.72;1684
46826;5566;2023-11-14;861661572;482;284;10;0.092;4;CARTON_M;31;3;EN;561;9.0;6;1;10;27200000000.0;561_9.0;31_EN_3;1368880;5475520;0.368;1685
46827;616;2023-11-14;843672083;475;271;71;0.53;13;CARTON_M;31;3;EN;563;225.0;1;1;10;27200000000.0;563_225.0;31_EN_3;9139475;118813175;6.890000000000001;1686
46828;2528;2023-11-14;843672032;444;297;64;0.49;5;CARTON_M;31;3;EN;563;225.0;13;1;10;27200000000.0;563_225.0;31_EN_3;8439552;42197760;2.45;1687
46829;3362;2023-11-14;843672016;512;202;64;0.505;12;CARTON_M;31;3;EN;563;225.0;3;1;10;27200000000.0;563_225.0;31_EN_3;6619136;79429632;6.0600000000000005;1688
46830;5583;2023-11-14;843671996;493;282;28;0.42;16;CARTON_M;31;3;EN;563;225.0;5;1;10;27200000000.0;563_225.0;31_EN_3;3892728;62283648;6.72;1689
46831;10152;2023-11-14;843672075;511;251;11;0.094;7;CARTON_M;31;3;EN;563;225.0;6;1;10;27200000000.0;563_225.0;31_EN_3;1410871;9876097;0.658;1690
46832;2830;2023-11-14;843672008;481;255;61;0.59;9;CARTON_M;31;3;EN;563;4.0;6;1;10;27200000000.0;563_4.0;31_EN_3;7481955;67337595;5.31;1691
46833;2558;2023-11-14;843672067;485;281;68;0.525;6;CARTON_M;31;3;EN;563;4.0;13;1;10;27200000000.0;563_4.0;31_EN_3;9267380;55604280;3.1500000000000004;1692
46834;7595;2023-11-14;843672041;483;221;67;0.565;20;CARTON_M;31;3;EN;563;4.0;5;1;10;27200000000.0;563_4.0;31_EN_3;7151781;143035620;11.299999999999999;1693
46835;8093;2023-11-14;843672059;449;213;74;0.55;13;CARTON_M;31;3;EN;563;4.0;3;1;10;27200000000.0;563_4.0;31_EN_3;7077138;92002794;7.15;1694
46836;11659;2023-11-14;843672024;496;270;68;0.59;12;CARTON_M;31;3;EN;563;4.0;1;1;10;27200000000.0;563_4.0;31_EN_3;9106560;109278720;7.08;1695
46837;7838;2023-11-14;601243155;363;120;57;0.275;1;CARTON_M;31;3;EN;929;22.0;5;1;10;27200000000.0;929_22.0;31_EN_3;2482920;2482920;0.275;1696
46838;1167;2023-11-14;857446474;467;245;127;0.75;2;CARTON_M;31;3;EN;953;4.0;6;1;10;27200000000.0;953_4.0;31_EN_3;14530705;29061410;1.5;1697
46839;3345;2023-11-14;857446482;440;252;154;0.72;6;CARTON_M;31;3;EN;953;4.0;1;1;10;27200000000.0;953_4.0;31_EN_3;17075520;102453120;4.32;1698
46840;6733;2023-11-14;857446503;449;241;115;0.64;5;CARTON_M;31;3;EN;953;4.0;3;1;10;27200000000.0;953_4.0;31_EN_3;12444035;62220175;3.2;1699
46841;8477;2023-11-14;857446491;442;233;137;0.69;6;CARTON_M;31;3;EN;953;4.0;5;1;10;27200000000.0;953_4.0;31_EN_3;14109082;84654492;4.14;1700
46842;10121;2023-11-14;857446511;412;262;134;0.63;1;CARTON_M;31;3;EN;953;4.0;13;1;10;27200000000.0;953_4.0;31_EN_3;14464496;14464496;0.63;1701
46843;1176;2023-11-14;843662782;433;294;65;0.36;13;CARTON_M;31;3;EN;957;94.0;3;1;10;27200000000.0;957_94.0;31_EN_3;8274630;107570190;4.68;1702
46844;5945;2023-11-14;843662758;486;300;61;0.43;5;CARTON_M;31;3;EN;957;94.0;6;1;10;27200000000.0;957_94.0;31_EN_3;8893800;44469000;2.15;1703
46845;6903;2023-11-14;843662791;416;260;67;0.355;4;CARTON_M;31;3;EN;957;94.0;13;1;10;27200000000.0;957_94.0;31_EN_3;7246720;28986880;1.42;1704
46846;8534;2023-11-14;843662766;475;296;63;0.405;10;CARTON_M;31;3;EN;957;94.0;1;1;10;27200000000.0;957_94.0;31_EN_3;8857800;88578000;4.050000000000001;1705
46847;11009;2023-11-14;843662774;480;284;52;0.39;17;CARTON_M;31;3;EN;957;94.0;5;1;10;27200000000.0;957_94.0;31_EN_3;7088640;120506880;6.63;1706
46848;1370;2023-11-14;858668255;446;301;21;0.21;1;CARTON_M;31;3;EN;972;208.0;3;1;10;27200000000.0;972_208.0;31_EN_3;2819166;2819166;0.21;1707
46849;1370;2023-11-14;858668221;443;299;22;0.23;1;CARTON_M;31;3;EN;972;208.0;6;1;10;27200000000.0;972_208.0;31_EN_3;2914054;2914054;0.23;1708
46850;3658;2023-11-14;839449305;507;281;14;0.124;1;CARTON_M;31;3;EN;977;4.0;3;1;10;27200000000.0;977_4.0;31_EN_3;1994538;1994538;0.124;1709
46851;3658;2023-11-14;839449276;476;270;26;0.37;1;CARTON_M;31;3;EN;977;4.0;6;1;10;27200000000.0;977_4.0;31_EN_3;3341520;3341520;0.37;1710
46852;3658;2023-11-14;839449292;474;273;26;0.33;1;CARTON_M;31;3;EN;977;4.0;5;1;10;27200000000.0;977_4.0;31_EN_3;3364452;3364452;0.33;1711
46853;1236;2023-11-14;847257688;459;255;82;0.635;2;CARTON_M;31;3;EN;991;207.0;39;1;10;27200000000.0;991_207.0;31_EN_3;9597690;19195380;1.27;1712
46854;2399;2023-11-14;847257645;469;225;74;0.59;6;CARTON_M;31;3;EN;991;207.0;4;1;10;27200000000.0;991_207.0;31_EN_3;7808850;46853100;3.54;1713
46855;2512;2023-11-14;847257670;427;304;78;0.655;2;CARTON_M;31;3;EN;991;207.0;31;1;10;27200000000.0;991_207.0;31_EN_3;10125024;20250048;1.31;1714
46856;4327;2023-11-14;847257653;445;270;88;0.585;3;CARTON_M;31;3;EN;991;207.0;27;1;10;27200000000.0;991_207.0;31_EN_3;10573200;31719600;1.755;1715
46857;4710;2023-11-14;847257709;441;281;78;0.61;6;CARTON_M;31;3;EN;991;207.0;21;1;10;27200000000.0;991_207.0;31_EN_3;9665838;57995028;3.66;1716
46858;7063;2023-11-14;847257661;408;264;72;0.575;2;CARTON_M;31;3;EN;991;207.0;20;1;10;27200000000.0;991_207.0;31_EN_3;7755264;15510528;1.15;1717
46942;1267;2023-11-14;775251788;422;232;23;0.215;6;CARTON_M;33;3;EN;1010;4.0;3;1;1;inf;1010_4.0;33_EN_3;2251792;13510752;1.29;1128
46943;4947;2023-11-14;775251753;414;283;19;0.244;2;CARTON_M;33;3;EN;1010;4.0;1;1;1;inf;1010_4.0;33_EN_3;2226078;4452156;0.488;1129
46944;10478;2023-11-14;775251770;425;287;21;0.232;17;CARTON_M;33;3;EN;1010;4.0;5;1;1;inf;1010_4.0;33_EN_3;2561475;43545075;3.9440000000000004;1130
46945;4202;2023-11-14;775251729;451;285;18;0.193;5;CARTON_M;33;3;EN;1010;520.0;5;1;1;inf;1010_520.0;33_EN_3;2313630;11568150;0.9650000000000001;1131
46946;5255;2023-11-14;526762755;423;304;17;0.11;1;CARTON_M;33;3;EN;1043;3.0;13;1;1;inf;1043_3.0;33_EN_3;2186064;2186064;0.11;1132
46947;325;2023-11-14;881485721;408;291;40;0.22;1;CARTON_M;33;3;EN;1197;387.0;3;1;1;inf;1197_387.0;33_EN_3;4749120;4749120;0.22;1133
46948;5303;2023-11-14;564009019;468;266;46;0.34;1;CARTON_M;33;3;EN;1456;4.0;6;1;1;inf;1456_4.0;33_EN_3;5726448;5726448;0.34;1134
46949;5303;2023-11-14;564008964;455;294;25;0.3;1;CARTON_M;33;3;EN;1456;4.0;3;1;1;inf;1456_4.0;33_EN_3;3344250;3344250;0.3;1135
46950;5303;2023-11-14;564008999;500;301;22;0.36;1;CARTON_M;33;3;EN;1456;4.0;1;1;1;inf;1456_4.0;33_EN_3;3311000;3311000;0.36;1136
46951;68;2023-11-14;874861581;431;366;18;0.22;1;CARTON_M;33;3;EN;1482;4.0;6;1;1;inf;1482_4.0;33_EN_3;2839428;2839428;0.22;1137
46952;68;2023-11-14;874861565;496;331;17;0.187;3;CARTON_M;33;3;EN;1482;4.0;3;1;1;inf;1482_4.0;33_EN_3;2790992;8372976;0.5609999999999999;1138
46953;325;2023-11-14;874861581;431;366;18;0.22;1;CARTON_M;33;3;EN;1482;4.0;6;1;1;inf;1482_4.0;33_EN_3;2839428;2839428;0.22;1139
46954;325;2023-11-14;874861565;496;331;17;0.187;1;CARTON_M;33;3;EN;1482;4.0;3;1;1;inf;1482_4.0;33_EN_3;2790992;2790992;0.187;1140
46955;325;2023-11-14;874861557;431;332;17;0.2;5;CARTON_M;33;3;EN;1482;4.0;5;1;1;inf;1482_4.0;33_EN_3;2432564;12162820;1.0;1141
46956;68;2023-11-14;874861557;431;332;17;0.2;2;CARTON_M;33;3;EN;1482;4.0;5;1;1;inf;1482_4.0;33_EN_3;2432564;4865128;0.4;1142
46957;325;2023-11-14;874861590;388;348;17;0.213;5;CARTON_M;33;3;EN;1482;4.0;1;1;1;inf;1482_4.0;33_EN_3;2295408;11477040;1.065;1143
46958;325;2023-11-14;874861573;418;266;18;0.18;1;CARTON_M;33;3;EN;1482;4.0;13;1;1;inf;1482_4.0;33_EN_3;2001384;2001384;0.18;1144
46959;761;2023-11-14;573053556;440;241;10;0.16;1;CARTON_M;33;3;EN;169;22.0;3;1;1;inf;169_22.0;33_EN_3;1060400;1060400;0.16;1145
46960;9099;2023-11-14;570599262;310;203;36;0.24;1;CARTON_M;33;3;EN;1734;9.0;5;1;1;inf;1734_9.0;33_EN_3;2265480;2265480;0.24;1146
46961;2360;2023-11-14;883266645;433;350;18;0.27;4;CARTON_M;33;3;EN;18;266.0;6;1;1;inf;18_266.0;33_EN_3;2727900;10911600;1.08;1147
46962;4543;2023-11-14;883266696;431;268;21;0.22;4;CARTON_M;33;3;EN;18;266.0;13;1;1;inf;18_266.0;33_EN_3;2425668;9702672;0.88;1148
46963;7014;2023-11-14;883266661;376;314;19;0.24;8;CARTON_M;33;3;EN;18;266.0;5;1;1;inf;18_266.0;33_EN_3;2243216;17945728;1.92;1149
46964;7047;2023-11-14;883266653;402;288;19;0.255;6;CARTON_M;33;3;EN;18;266.0;1;1;1;inf;18_266.0;33_EN_3;2199744;13198464;1.53;1150
46965;11432;2023-11-14;883266688;435;303;22;0.225;8;CARTON_M;33;3;EN;18;266.0;3;1;1;inf;18_266.0;33_EN_3;2899710;23197680;1.8;1151
46966;4899;2023-11-14;858666057;552;292;82;0.6;4;CARTON_M;33;3;EN;2009;234.0;13;1;1;inf;2009_234.0;33_EN_3;13217088;52868352;2.4;1152
46967;6306;2023-11-14;858666022;533;300;74;0.67;5;CARTON_M;33;3;EN;2009;234.0;1;1;1;inf;2009_234.0;33_EN_3;11832600;59163000;3.35;1153
46968;6625;2023-11-14;858666031;535;299;67;0.645;10;CARTON_M;33;3;EN;2009;234.0;5;1;1;inf;2009_234.0;33_EN_3;10717655;107176550;6.45;1154
46969;10143;2023-11-14;858666049;531;309;73;0.62;11;CARTON_M;33;3;EN;2009;234.0;3;1;1;inf;2009_234.0;33_EN_3;11977767;131755437;6.82;1155
46970;206;2023-11-14;843662723;449;235;120;0.65;12;CARTON_M;33;3;EN;203;94.0;24;1;1;inf;203_94.0;33_EN_3;12661800;151941600;7.800000000000001;1156
46971;5839;2023-11-14;843662694;446;231;113;0.58;2;CARTON_M;33;3;EN;203;94.0;27;1;1;inf;203_94.0;33_EN_3;11641938;23283876;1.16;1157
46972;7289;2023-11-14;843662715;458;236;107;0.66;9;CARTON_M;33;3;EN;203;94.0;39;1;1;inf;203_94.0;33_EN_3;11565416;104088744;5.94;1158
46973;8120;2023-11-14;843662707;466;228;103;0.68;5;CARTON_M;33;3;EN;203;94.0;31;1;1;inf;203_94.0;33_EN_3;10943544;54717720;3.4000000000000004;1159
46974;9748;2023-11-14;843662731;462;241;105;0.62;12;CARTON_M;33;3;EN;203;94.0;21;1;1;inf;203_94.0;33_EN_3;11690910;140290920;7.4399999999999995;1160
46975;10642;2023-11-14;843662686;445;224;123;0.61;10;CARTON_M;33;3;EN;203;94.0;4;1;1;inf;203_94.0;33_EN_3;12260640;122606400;6.1;1161
46976;5643;2023-11-14;798652921;595;257;27;0.33;2;CARTON_L;33;3;EN;2092;4.0;6;1;1;inf;2092_4.0;33_EN_3;4128705;8257410;0.66;1162
46977;5643;2023-11-14;798652963;518;212;45;0.353;3;CARTON_M;33;3;EN;2092;4.0;3;1;1;inf;2092_4.0;33_EN_3;4941720;14825160;1.059;1163
46978;217;2023-11-14;843676931;509;177;58;0.285;1;CARTON_M;33;3;EN;214;4.0;13;1;1;inf;214_4.0;33_EN_3;5225394;5225394;0.285;1164
46979;4485;2023-11-14;843677010;482;204;58;0.3;16;CARTON_M;33;3;EN;214;4.0;5;1;1;inf;214_4.0;33_EN_3;5703024;91248384;4.8;1165
46980;6227;2023-11-14;843676922;494;202;63;0.285;10;CARTON_M;33;3;EN;214;4.0;3;1;1;inf;214_4.0;33_EN_3;6286644;62866440;2.8499999999999996;1166
46981;8072;2023-11-14;843676973;544;201;59;0.315;11;CARTON_M;33;3;EN;214;4.0;6;1;1;inf;214_4.0;33_EN_3;6451296;70964256;3.465;1167
46982;8186;2023-11-14;843676990;514;204;64;0.31;15;CARTON_M;33;3;EN;214;4.0;1;1;1;inf;214_4.0;33_EN_3;6710784;100661760;4.65;1168
46983;4072;2023-11-14;843676981;471;194;58;0.29;11;CARTON_M;33;3;EN;214;9.0;3;1;1;inf;214_9.0;33_EN_3;5299692;58296612;3.19;1169
46984;6577;2023-11-14;843676957;485;206;67;0.31;16;CARTON_M;33;3;EN;214;9.0;1;1;1;inf;214_9.0;33_EN_3;6693970;107103520;4.96;1170
46985;7959;2023-11-14;843677001;534;179;59;0.275;3;CARTON_M;33;3;EN;214;9.0;13;1;1;inf;214_9.0;33_EN_3;5639574;16918722;0.8250000000000001;1171
46986;10089;2023-11-14;843676965;481;190;58;0.29;18;CARTON_M;33;3;EN;214;9.0;5;1;1;inf;214_9.0;33_EN_3;5300620;95411160;5.22;1172
46987;10609;2023-11-14;843676949;504;215;66;0.32;11;CARTON_M;33;3;EN;214;9.0;6;1;1;inf;214_9.0;33_EN_3;7151760;78669360;3.52;1173
46988;6190;2023-11-14;882067417;439;270;23;0.3;3;CARTON_M;33;3;EN;2242;167.0;6;1;1;inf;2242_167.0;33_EN_3;2726190;8178570;0.8999999999999999;1174
46989;7558;2023-11-14;882067433;419;244;20;0.27;9;CARTON_M;33;3;EN;2242;167.0;5;1;1;inf;2242_167.0;33_EN_3;2044720;18402480;2.43;1175
46990;8544;2023-11-14;882067425;447;246;33;0.27;7;CARTON_M;33;3;EN;2242;167.0;1;1;1;inf;2242_167.0;33_EN_3;3628746;25401222;1.8900000000000001;1176
