id;Ordem_de_produção;Data_da_ordem_de_produção;Produto;Comprimento_unit;Largura_unit;Altura_unit;Peso_unit;Peças;Caixa_padrão;Loja;Classe_de_onda;Tipo_de_buffer;Item_pai;Cor;Tamanho;Inner;Rota;Capacidade;pai_cor;chave_loja_buffer_onda;Volume_unit;Volume_total;Peso_total;item_loja;Pecas_alocadas;Amt_in_bin;bin_index
6071;444;2023-11-07;820245901;300;254;36;0.23;1;CARTON_M;3;9;CX;433;18.0;5;1;5;27200000000.0;433_18.0;3_CX_9;2743200;2743200;0.23;255;1;43;26
23781_3;2459;2023-11-13;884477698;137;107;13;0.047;1;CARTON_M;3;9;CX;1153;41.0;12;1;5;27200000000.0;1153_41.0;3_CX_9;190567;190567;0.14100000000000001;589;1;43;26
6057_2;1781;2023-11-07;841256115;406;207;18;0.15;7;CARTON_M;3;9;CX;1861;18.0;12;1;5;27200000000.0;1861_18.0;3_CX_9;1512756;10589292;4.2;241;7;37;27
6057_3;1781;2023-11-07;841256115;406;207;18;0.15;7;CARTON_M;3;9;CX;1861;18.0;12;1;5;27200000000.0;1861_18.0;3_CX_9;1512756;10589292;4.2;241;7;37;27
6057_4;1781;2023-11-07;841256115;406;207;18;0.15;7;CARTON_M;3;9;CX;1861;18.0;12;1;5;27200000000.0;1861_18.0;3_CX_9;1512756;10589292;4.2;241;7;37;27
6070;444;2023-11-07;820245898;300;292;32;0.24;3;CARTON_M;3;9;CX;433;18.0;1;1;5;27200000000.0;433_18.0;3_CX_9;2803200;8409600;0.72;254;3;37;27
6054;82;2023-11-07;624641607;315;206;129;0.9;1;CARTON_M;3;9;CX;1274;335.0;43;1;5;27200000000.0;1274_335.0;3_CX_9;8370810;8370810;0.9;238;1;37;27
6077;444;2023-11-07;820245927;300;235;38;0.24;3;CARTON_M;3;9;CX;433;416.0;6;1;5;27200000000.0;433_416.0;3_CX_9;2679000;8037000;0.72;261;3;37;27
6050;3437;2023-11-07;871246920;248;167;62;0.38;3;CARTON_M;3;9;CX;1130;63.0;3;1;5;27200000000.0;1130_63.0;3_CX_9;2567792;7703376;1.1400000000000001;234;3;37;27
6056;82;2023-11-07;624641578;320;200;120;0.84;1;CARTON_M;3;9;CX;1274;335.0;21;1;5;27200000000.0;1274_335.0;3_CX_9;7680000;7680000;0.84;240;1;37;27
6074;444;2023-11-07;874259620;431;216;24;0.11;3;CARTON_M;3;9;CX;433;182.0;5;1;5;27200000000.0;433_182.0;3_CX_9;2234304;6702912;0.33;258;3;37;27
6075;444;2023-11-07;874259603;318;266;25;0.115;2;CARTON_M;3;9;CX;433;182.0;6;1;5;27200000000.0;433_182.0;3_CX_9;2114700;4229400;0.23;259;2;37;27
2268;909;2023-11-07;533175760;294;242;34;0.15;3;CARTON_M;10;1;CX;557;10.0;1;1;8;40000000000.0;557_10.0;10_CX_1;2419032;7257096;0.44999999999999996;129;3;51;28
2266;909;2023-11-07;546965381;250;100;22;0.115;13;CARTON_M;10;1;CX;418;95.0;31;1;8;40000000000.0;418_95.0;10_CX_1;550000;7150000;1.495;127;13;51;28
2195;909;2023-11-07;541263647;250;100;70;0.2;4;CARTON_M;10;1;CX;1074;95.0;8;1;8;40000000000.0;1074_95.0;10_CX_1;1750000;7000000;0.8;56;4;51;28
2215;2753;2023-11-07;548057803;304;201;21;0.108;5;CARTON_M;10;1;CX;1409;2.0;3;1;8;40000000000.0;1409_2.0;10_CX_1;1283184;6415920;0.54;76;5;51;28
2309;909;2023-11-07;516276876;308;182;50;0.09;2;CARTON_M;10;1;CX;736;3.0;8;1;8;40000000000.0;736_3.0;10_CX_1;2802800;5605600;0.18;170;2;51;28
2308;1429;2023-11-07;516276817;305;187;48;0.07;2;CARTON_M;10;1;CX;736;3.0;39;1;8;40000000000.0;736_3.0;10_CX_1;2737680;5475360;0.14;169;2;51;28
2269;1499;2023-11-07;533175760;294;242;34;0.15;2;CARTON_M;10;1;CX;557;10.0;1;1;8;40000000000.0;557_10.0;10_CX_1;2419032;4838064;0.3;130;2;51;28
2212_1;2753;2023-11-07;543223972;347;226;20;0.155;3;CARTON_M;10;1;CX;1319;2.0;6;1;8;40000000000.0;1319_2.0;10_CX_1;1568440;4705320;1.395;73;3;51;28
2212_2;2753;2023-11-07;543223972;347;226;20;0.155;3;CARTON_M;10;1;CX;1319;2.0;6;1;8;40000000000.0;1319_2.0;10_CX_1;1568440;4705320;1.395;73;3;51;28
2212_3;2753;2023-11-07;543223972;347;226;20;0.155;3;CARTON_M;10;1;CX;1319;2.0;6;1;8;40000000000.0;1319_2.0;10_CX_1;1568440;4705320;1.395;73;3;51;28
2273;909;2023-11-07;602995261;253;241;19;0.058;4;CARTON_M;10;1;CX;557;222.0;3;1;8;40000000000.0;557_222.0;10_CX_1;1158487;4633948;0.232;134;4;51;28
2251;1499;2023-11-07;588601607;344;287;46;0.16;1;CARTON_M;10;1;CX;273;127.0;3;1;8;40000000000.0;273_127.0;10_CX_1;4541488;4541488;0.16;112;1;51;28
2252;1429;2023-11-07;588601607;344;287;46;0.16;1;CARTON_M;10;1;CX;273;127.0;3;1;8;40000000000.0;273_127.0;10_CX_1;4541488;4541488;0.16;113;1;51;28
2191;909;2023-11-07;546628799;427;346;10;0.111;3;CARTON_M;10;1;CX;1074;10.0;31;1;8;40000000000.0;1074_10.0;10_CX_1;1477420;4432260;0.333;52;3;51;28
2250;1499;2023-11-07;588601623;379;298;38;0.16;1;CARTON_M;10;1;CX;273;127.0;1;1;8;40000000000.0;273_127.0;10_CX_1;4291796;4291796;0.16;111;1;51;28
2301;1429;2023-11-07;516276850;343;182;49;0.09;1;CARTON_M;10;1;CX;736;111.0;31;1;8;40000000000.0;736_111.0;10_CX_1;3058874;3058874;0.09;162;1;51;28
37226;325;2023-11-07;879746793;500;312;21;0.25;2;CARTON_M;33;3;EN;353;374.0;1;1;1;inf;353_374.0;33_EN_3;3276000;6552000;0.5;976;2;23;29
37207;1212;2023-11-07;869449955;450;300;45;0.46;1;CARTON_M;33;3;EN;1202;396.0;1;1;1;inf;1202_396.0;33_EN_3;6075000;6075000;0.46;957;1;23;29
37237;68;2023-11-07;627612748;449;268;25;0.247;2;CARTON_M;33;3;EN;519;9.0;6;1;1;inf;519_9.0;33_EN_3;3008300;6016600;0.494;987;2;23;29
37236;68;2023-11-07;627612764;430;264;26;0.207;2;CARTON_M;33;3;EN;519;9.0;3;1;1;inf;519_9.0;33_EN_3;2951520;5903040;0.414;986;2;23;29
37206;2450;2023-11-07;545851382;488;228;46;0.437;1;CARTON_M;33;3;EN;1147;591.0;5;1;1;inf;1147_591.0;33_EN_3;5118144;5118144;0.437;956;1;23;29
37234;68;2023-11-07;627612692;433;418;28;0.29;1;CARTON_M;33;3;EN;519;22.0;1;1;1;inf;519_22.0;33_EN_3;5067832;5067832;0.29;984;1;23;29
37220;68;2023-11-07;879746777;481;278;18;0.2;2;CARTON_M;33;3;EN;353;158.0;3;1;1;inf;353_158.0;33_EN_3;2406924;4813848;0.4;970;2;23;29
37232;68;2023-11-07;804645824;450;303;34;0.24;1;CARTON_M;33;3;EN;519;208.0;6;1;1;inf;519_208.0;33_EN_3;4635900;4635900;0.24;982;1;23;29
37205;2450;2023-11-07;545851340;478;156;61;0.455;1;CARTON_M;33;3;EN;1147;3.0;1;1;1;inf;1147_3.0;33_EN_3;4548648;4548648;0.455;955;1;23;29
37208;3322;2023-11-07;838246151;466;307;24;0.175;1;CARTON_M;33;3;EN;1621;4.0;3;1;1;inf;1621_4.0;33_EN_3;3433488;3433488;0.175;958;1;23;29
37212;68;2023-11-07;547181095;460;329;21;0.185;1;CARTON_M;33;3;EN;282;3.0;3;1;1;inf;282_3.0;33_EN_3;3178140;3178140;0.185;962;1;23;29
37235;68;2023-11-07;627612772;418;268;27;0.22;1;CARTON_M;33;3;EN;519;9.0;5;1;1;inf;519_9.0;33_EN_3;3024648;3024648;0.22;985;1;23;29
37238;68;2023-11-07;627612781;411;276;26;0.2;1;CARTON_M;33;3;EN;519;9.0;1;1;1;inf;519_9.0;33_EN_3;2949336;2949336;0.2;988;1;23;29
37216;1554;2023-11-07;550056631;560;260;19;0.25;1;CARTON_M;33;3;EN;290;210.0;6;1;1;inf;290_210.0;33_EN_3;2766400;2766400;0.25;966;1;23;29
37217;1554;2023-11-07;550056623;513;267;19;0.245;1;CARTON_M;33;3;EN;290;210.0;1;1;1;inf;290_210.0;33_EN_3;2602449;2602449;0.245;967;1;23;29
37239;68;2023-11-07;548868420;432;273;22;0.18;1;CARTON_M;33;3;EN;577;1.0;6;1;1;inf;577_1.0;33_EN_3;2594592;2594592;0.18;989;1;23;29
37211;68;2023-11-07;548732506;419;261;22;0.192;1;CARTON_M;33;3;EN;282;1.0;1;1;1;inf;282_1.0;33_EN_3;2405898;2405898;0.192;961;1;23;29
37213;68;2023-11-07;547181108;460;230;22;0.145;1;CARTON_M;33;3;EN;282;3.0;5;1;1;inf;282_3.0;33_EN_3;2327600;2327600;0.145;963;1;23;29
37241;68;2023-11-07;548868358;425;258;13;0.14;1;CARTON_M;33;3;EN;577;3.0;3;1;1;inf;577_3.0;33_EN_3;1425450;1425450;0.14;991;1;23;29
6049;3437;2023-11-07;871246938;243;166;23;0.21;7;CARTON_M;3;9;CX;1130;63.0;6;1;5;27200000000.0;1130_63.0;3_CX_9;927774;6494418;1.47;233;7;47;30
6079;444;2023-11-07;820245960;300;272;37;0.25;2;CARTON_M;3;9;CX;433;54.0;6;1;5;27200000000.0;433_54.0;3_CX_9;3019200;6038400;0.5;263;2;47;30
6069;444;2023-11-07;820245880;300;293;34;0.24;2;CARTON_M;3;9;CX;433;18.0;6;1;5;27200000000.0;433_18.0;3_CX_9;2988600;5977200;0.48;253;2;47;30
6065;82;2023-11-07;859844821;254;176;109;0.36;1;CARTON_M;3;9;CX;248;4.0;4;1;5;27200000000.0;248_4.0;3_CX_9;4872736;4872736;0.36;249;1;47;30
6076;3437;2023-11-07;820245943;300;263;24;0.24;1;CARTON_M;3;9;CX;433;416.0;5;1;5;27200000000.0;433_416.0;3_CX_9;1893600;1893600;0.24;260;1;47;30
6072;444;2023-11-07;874259638;408;236;19;0.1;1;CARTON_M;3;9;CX;433;182.0;3;1;5;27200000000.0;433_182.0;3_CX_9;1829472;1829472;0.1;256;1;47;30
6060_1;3749;2023-11-07;841256107;391;221;18;0.151;1;CARTON_M;3;9;CX;1861;2.0;12;1;5;27200000000.0;1861_2.0;3_CX_9;1555398;1555398;0.604;244;1;47;30
6060_2;3749;2023-11-07;841256107;391;221;18;0.151;1;CARTON_M;3;9;CX;1861;2.0;12;1;5;27200000000.0;1861_2.0;3_CX_9;1555398;1555398;0.604;244;1;47;30
6060_3;3749;2023-11-07;841256107;391;221;18;0.151;1;CARTON_M;3;9;CX;1861;2.0;12;1;5;27200000000.0;1861_2.0;3_CX_9;1555398;1555398;0.604;244;1;47;30
6060_4;3749;2023-11-07;841256107;391;221;18;0.151;1;CARTON_M;3;9;CX;1861;2.0;12;1;5;27200000000.0;1861_2.0;3_CX_9;1555398;1555398;0.604;244;1;47;30
6058_1;3749;2023-11-07;841256115;406;207;18;0.15;1;CARTON_M;3;9;CX;1861;18.0;12;1;5;27200000000.0;1861_18.0;3_CX_9;1512756;1512756;0.6;242;1;47;30
6058_2;3749;2023-11-07;841256115;406;207;18;0.15;1;CARTON_M;3;9;CX;1861;18.0;12;1;5;27200000000.0;1861_18.0;3_CX_9;1512756;1512756;0.6;242;1;47;30
6058_3;3749;2023-11-07;841256115;406;207;18;0.15;1;CARTON_M;3;9;CX;1861;18.0;12;1;5;27200000000.0;1861_18.0;3_CX_9;1512756;1512756;0.6;242;1;47;30
6058_4;3749;2023-11-07;841256115;406;207;18;0.15;1;CARTON_M;3;9;CX;1861;18.0;12;1;5;27200000000.0;1861_18.0;3_CX_9;1512756;1512756;0.6;242;1;47;30
6062_1;3749;2023-11-07;841256123;264;113;47;0.12;1;CARTON_M;3;9;CX;1861;54.0;12;1;5;27200000000.0;1861_54.0;3_CX_9;1402104;1402104;0.48;246;1;47;30
6062_2;3749;2023-11-07;841256123;264;113;47;0.12;1;CARTON_M;3;9;CX;1861;54.0;12;1;5;27200000000.0;1861_54.0;3_CX_9;1402104;1402104;0.48;246;1;47;30
6062_3;3749;2023-11-07;841256123;264;113;47;0.12;1;CARTON_M;3;9;CX;1861;54.0;12;1;5;27200000000.0;1861_54.0;3_CX_9;1402104;1402104;0.48;246;1;47;30
6062_4;3749;2023-11-07;841256123;264;113;47;0.12;1;CARTON_M;3;9;CX;1861;54.0;12;1;5;27200000000.0;1861_54.0;3_CX_9;1402104;1402104;0.48;246;1;47;30
10509_1;5717;2023-11-08;840647042;241;133;67;0.04;10;CARTON_M;3;9;CX;2116;430.0;12;1;5;27200000000.0;2116_430.0;3_CX_9;2147551;21475510;1.6;267;10;47;30
10510;10862;2023-11-08;581438827;352;123;125;0.74;1;CARTON_M;3;9;CX;300;4.0;43;1;5;27200000000.0;300_4.0;3_CX_9;5412000;5412000;0.74;268;1;47;30
13394_1;1781;2023-11-09;530136781;237;103;57;0.17;5;CARTON_M;3;9;CX;776;3.0;17;1;5;27200000000.0;776_3.0;3_CX_9;1391427;6957135;3.4000000000000004;387;5;47;30
13372_1;3749;2023-11-09;540395592;131;106;62;0.32;4;CARTON_M;3;9;CX;1041;3.0;6;1;5;27200000000.0;1041_3.0;3_CX_9;860932;3443728;2.56;365;4;47;30
20300_1;7933;2023-11-11;807049585;222;197;25;0.19;1;CARTON_M;3;9;CX;391;500.0;3;1;5;27200000000.0;391_500.0;3_CX_9;1093350;1093350;0.38;413;1;47;30
36247;1927;2023-11-07;550056586;577;262;19;0.253;2;CARTON_M;2;3;EN;290;4.0;6;1;11;27200000000.0;290_4.0;2_EN_3;2872306;5744612;0.506;1332;2;25;31
36232;4113;2023-11-07;836446168;388;318;44;0.257;1;CARTON_M;2;3;EN;290;135.0;13;1;11;27200000000.0;290_135.0;2_EN_3;5428896;5428896;0.257;1317;1;25;31
36251;1534;2023-11-07;627612713;427;373;30;0.25;1;CARTON_M;2;3;EN;519;22.0;13;1;11;27200000000.0;519_22.0;2_EN_3;4778130;4778130;0.25;1336;1;25;31
36227;1534;2023-11-07;548732522;425;262;21;0.2;2;CARTON_M;2;3;EN;282;1.0;5;1;11;27200000000.0;282_1.0;2_EN_3;2338350;4676700;0.4;1312;2;25;31
36263;5232;2023-11-07;551790184;502;254;18;0.1;2;CARTON_M;2;3;EN;883;4.0;3;1;11;27200000000.0;883_4.0;2_EN_3;2295144;4590288;0.2;1348;2;25;31
36250;1842;2023-11-07;627612730;467;393;25;0.27;1;CARTON_M;2;3;EN;519;22.0;5;1;11;27200000000.0;519_22.0;2_EN_3;4588275;4588275;0.27;1335;1;25;31
36218;1696;2023-11-07;869449980;375;418;29;0.293;1;CARTON_M;2;3;EN;1202;648.0;3;1;11;27200000000.0;1202_648.0;2_EN_3;4545750;4545750;0.293;1303;1;25;31
36211;1696;2023-11-07;552081195;439;263;37;0.287;1;CARTON_M;2;3;EN;1202;22.0;3;1;11;27200000000.0;1202_22.0;2_EN_3;4271909;4271909;0.287;1296;1;25;31
36257;1534;2023-11-07;548868366;479;289;15;0.23;2;CARTON_M;2;3;EN;577;3.0;5;1;11;27200000000.0;577_3.0;2_EN_3;2076465;4152930;0.46;1342;2;25;31
36258;1842;2023-11-07;548868366;479;289;15;0.23;2;CARTON_M;2;3;EN;577;3.0;5;1;11;27200000000.0;577_3.0;2_EN_3;2076465;4152930;0.46;1343;2;25;31
36248;1534;2023-11-07;804645816;423;349;28;0.213;1;CARTON_M;2;3;EN;519;208.0;13;1;11;27200000000.0;519_208.0;2_EN_3;4133556;4133556;0.213;1333;1;25;31
36214;3483;2023-11-07;552081216;414;259;31;0.313;1;CARTON_M;2;3;EN;1202;22.0;1;1;11;27200000000.0;1202_22.0;2_EN_3;3324006;3324006;0.313;1299;1;25;31
36230;1534;2023-11-07;547181116;442;347;21;0.23;1;CARTON_M;2;3;EN;282;3.0;1;1;11;27200000000.0;282_3.0;2_EN_3;3220854;3220854;0.23;1315;1;25;31
36254;1534;2023-11-07;627612781;411;276;26;0.2;1;CARTON_M;2;3;EN;519;9.0;1;1;11;27200000000.0;519_9.0;2_EN_3;2949336;2949336;0.2;1339;1;25;31
36224;1842;2023-11-07;841845155;453;287;22;0.2;1;CARTON_M;2;3;EN;2302;240.0;6;1;11;27200000000.0;2302_240.0;2_EN_3;2860242;2860242;0.2;1309;1;25;31
36236;1927;2023-11-07;550056631;560;260;19;0.25;1;CARTON_M;2;3;EN;290;210.0;6;1;11;27200000000.0;290_210.0;2_EN_3;2766400;2766400;0.25;1321;1;25;31
36237;5404;2023-11-07;550056631;560;260;19;0.25;1;CARTON_M;2;3;EN;290;210.0;6;1;11;27200000000.0;290_210.0;2_EN_3;2766400;2766400;0.25;1322;1;25;31
36238;5404;2023-11-07;550056623;513;267;19;0.245;1;CARTON_M;2;3;EN;290;210.0;1;1;11;27200000000.0;290_210.0;2_EN_3;2602449;2602449;0.245;1323;1;25;31
36256;1534;2023-11-07;548868420;432;273;22;0.18;1;CARTON_M;2;3;EN;577;1.0;6;1;11;27200000000.0;577_1.0;2_EN_3;2594592;2594592;0.18;1341;1;25;31
36231;1534;2023-11-07;864662095;426;250;12;0.2;1;CARTON_M;2;3;EN;282;374.0;3;1;11;27200000000.0;282_374.0;2_EN_3;1278000;1278000;0.2;1316;1;25;31
2241;2753;2023-11-07;542335358;282;251;15;0.143;4;CARTON_M;10;1;CX;1948;2.0;1;1;8;40000000000.0;1948_2.0;10_CX_1;1061730;4246920;0.572;102;4;64;32
2230;1429;2023-11-07;533175866;279;255;57;0.083;1;CARTON_M;10;1;CX;1937;10.0;1;1;8;40000000000.0;1937_10.0;10_CX_1;4055265;4055265;0.083;91;1;64;32
2231;1429;2023-11-07;533175874;302;210;62;0.08;1;CARTON_M;10;1;CX;1937;10.0;6;1;8;40000000000.0;1937_10.0;10_CX_1;3932040;3932040;0.08;92;1;64;32
2220;2339;2023-11-07;548057811;352;193;19;0.113;3;CARTON_M;10;1;CX;1409;2.0;5;1;8;40000000000.0;1409_2.0;10_CX_1;1290784;3872352;0.339;81;3;64;32
2270;909;2023-11-07;533175743;400;134;35;0.067;2;CARTON_M;10;1;CX;557;10.0;3;1;8;40000000000.0;557_10.0;10_CX_1;1876000;3752000;0.134;131;2;64;32
2188;2753;2023-11-07;537377465;361;245;21;0.15;2;CARTON_M;10;1;CX;1066;2.0;1;1;8;40000000000.0;1066_2.0;10_CX_1;1857345;3714690;0.3;49;2;64;32
2260;909;2023-11-07;549185057;250;100;21;0.092;7;CARTON_M;10;1;CX;418;1.0;39;1;8;40000000000.0;418_1.0;10_CX_1;525000;3675000;0.644;121;7;64;32
2299;909;2023-11-07;516276796;300;159;38;0.07;2;CARTON_M;10;1;CX;736;111.0;24;1;8;40000000000.0;736_111.0;10_CX_1;1812600;3625200;0.14;160;2;64;32
2236;1499;2023-11-07;533176236;400;300;6;0.057;5;CARTON_M;10;1;CX;1937;3.0;6;1;8;40000000000.0;1937_3.0;10_CX_1;720000;3600000;0.28500000000000003;97;5;64;32
2295;1499;2023-11-07;516276868;340;178;56;0.095;1;CARTON_M;10;1;CX;736;10.0;8;1;8;40000000000.0;736_10.0;10_CX_1;3389120;3389120;0.095;156;1;64;32
2221;2753;2023-11-07;548057774;386;243;18;0.17;2;CARTON_M;10;1;CX;1756;3.0;6;1;8;40000000000.0;1756_3.0;10_CX_1;1688364;3376728;0.34;82;2;64;32
2259;909;2023-11-07;549185065;250;100;19;0.097;7;CARTON_M;10;1;CX;418;1.0;31;1;8;40000000000.0;418_1.0;10_CX_1;475000;3325000;0.679;120;7;64;32
2211_1;2753;2023-11-07;519898937;263;183;22;0.085;3;CARTON_M;10;1;CX;1319;2.0;1;1;8;40000000000.0;1319_2.0;10_CX_1;1058838;3176514;0.765;72;3;64;32
2211_2;2753;2023-11-07;519898937;263;183;22;0.085;3;CARTON_M;10;1;CX;1319;2.0;1;1;8;40000000000.0;1319_2.0;10_CX_1;1058838;3176514;0.765;72;3;64;32
2211_3;2753;2023-11-07;519898937;263;183;22;0.085;3;CARTON_M;10;1;CX;1319;2.0;1;1;8;40000000000.0;1319_2.0;10_CX_1;1058838;3176514;0.765;72;3;64;32
2265;909;2023-11-07;546965365;250;100;21;0.108;6;CARTON_M;10;1;CX;418;95.0;24;1;8;40000000000.0;418_95.0;10_CX_1;525000;3150000;0.648;126;6;64;32
2291;1429;2023-11-07;516276833;359;176;49;0.09;1;CARTON_M;10;1;CX;736;10.0;31;1;8;40000000000.0;736_10.0;10_CX_1;3096016;3096016;0.09;152;1;64;32
2292;909;2023-11-07;516276833;359;176;49;0.09;1;CARTON_M;10;1;CX;736;10.0;31;1;8;40000000000.0;736_10.0;10_CX_1;3096016;3096016;0.09;153;1;64;32
2303;909;2023-11-07;516276850;343;182;49;0.09;1;CARTON_M;10;1;CX;736;111.0;31;1;8;40000000000.0;736_111.0;10_CX_1;3058874;3058874;0.09;164;1;64;32
2278;909;2023-11-07;533176017;253;286;40;0.15;1;CARTON_M;10;1;CX;557;3.0;3;1;8;40000000000.0;557_3.0;10_CX_1;2894320;2894320;0.15;139;1;64;32
2305;1429;2023-11-07;516276884;377;266;28;0.22;1;CARTON_M;10;1;CX;736;111.0;8;1;8;40000000000.0;736_111.0;10_CX_1;2807896;2807896;0.22;166;1;64;32
2274;1429;2023-11-07;602995295;231;299;20;0.066;2;CARTON_M;10;1;CX;557;222.0;6;1;8;40000000000.0;557_222.0;10_CX_1;1381380;2762760;0.132;135;2;64;32
2272;909;2023-11-07;533175751;260;286;37;0.16;1;CARTON_M;10;1;CX;557;10.0;5;1;8;40000000000.0;557_10.0;10_CX_1;2751320;2751320;0.16;133;1;64;32
2248;909;2023-11-07;549210734;277;281;35;0.16;1;CARTON_M;10;1;CX;2377;620.0;5;1;8;40000000000.0;2377_620.0;10_CX_1;2724295;2724295;0.16;109;1;64;32
2190;909;2023-11-07;546628781;419;320;10;0.098;2;CARTON_M;10;1;CX;1074;10.0;39;1;8;40000000000.0;1074_10.0;10_CX_1;1340800;2681600;0.196;51;2;64;32
2282_1;906;2023-11-07;547171241;250;100;8;0.088;1;CARTON_M;10;1;CX;668;299.0;17;1;8;40000000000.0;668_299.0;10_CX_1;200000;200000;0.176;143;1;64;32
37137;1370;2023-11-07;864662028;429;241;19;0.24;2;CARTON_M;31;3;EN;282;152.0;6;1;10;27200000000.0;282_152.0;31_EN_3;1964391;3928782;0.48;1064;2;30;33
37128;7838;2023-11-07;838246151;466;307;24;0.175;1;CARTON_M;31;3;EN;1621;4.0;3;1;10;27200000000.0;1621_4.0;31_EN_3;3433488;3433488;0.175;1055;1;30;33
37125;3658;2023-11-07;552081216;414;259;31;0.313;1;CARTON_M;31;3;EN;1202;22.0;1;1;10;27200000000.0;1202_22.0;31_EN_3;3324006;3324006;0.313;1052;1;30;33
37157;1370;2023-11-07;548868358;425;258;13;0.14;2;CARTON_M;31;3;EN;577;3.0;3;1;10;27200000000.0;577_3.0;31_EN_3;1425450;2850900;0.28;1084;2;30;33
37142;1965;2023-11-07;550056631;560;260;19;0.25;1;CARTON_M;31;3;EN;290;210.0;6;1;10;27200000000.0;290_210.0;31_EN_3;2766400;2766400;0.25;1069;1;30;33
37143;1691;2023-11-07;550056623;513;267;19;0.245;1;CARTON_M;31;3;EN;290;210.0;1;1;10;27200000000.0;290_210.0;31_EN_3;2602449;2602449;0.245;1070;1;30;33
37147;1370;2023-11-07;879746700;468;279;19;0.227;1;CARTON_M;31;3;EN;353;158.0;6;1;10;27200000000.0;353_158.0;31_EN_3;2480868;2480868;0.227;1074;1;30;33
37148;1370;2023-11-07;879746689;459;285;18;0.193;1;CARTON_M;31;3;EN;353;158.0;13;1;10;27200000000.0;353_158.0;31_EN_3;2354670;2354670;0.193;1075;1;30;33
37136;1370;2023-11-07;548732522;425;262;21;0.2;1;CARTON_M;31;3;EN;282;1.0;5;1;10;27200000000.0;282_1.0;31_EN_3;2338350;2338350;0.2;1063;1;30;33
37159;5305;2023-11-07;551790184;502;254;18;0.1;1;CARTON_M;31;3;EN;883;4.0;3;1;10;27200000000.0;883_4.0;31_EN_3;2295144;2295144;0.1;1086;1;30;33
37154;1370;2023-11-07;864661578;468;280;15;0.2;1;CARTON_M;31;3;EN;519;232.0;6;1;10;27200000000.0;519_232.0;31_EN_3;1965600;1965600;0.2;1081;1;30;33
37158;5305;2023-11-07;551790205;422;246;15;0.124;1;CARTON_M;31;3;EN;883;4.0;5;1;10;27200000000.0;883_4.0;31_EN_3;1557180;1557180;0.124;1085;1;30;33
37139;1370;2023-11-07;864662108;408;238;13;0.233;1;CARTON_M;31;3;EN;282;374.0;6;1;10;27200000000.0;282_374.0;31_EN_3;1262352;1262352;0.233;1066;1;30;33
40193;7764;2023-11-09;636628784;294;228;31;0.32;4;CARTON_M;31;3;EN;873;319.0;6;1;10;27200000000.0;873_319.0;31_EN_3;2077992;8311968;1.28;1106;4;30;33
40192;11975;2023-11-09;588580041;417;306;32;0.17;1;CARTON_M;31;3;EN;841;22.0;1;1;10;27200000000.0;841_22.0;31_EN_3;4083264;4083264;0.17;1105;1;30;33
40191;7838;2023-11-09;588580033;377;271;26;0.16;1;CARTON_M;31;3;EN;841;22.0;5;1;10;27200000000.0;841_22.0;31_EN_3;2656342;2656342;0.16;1104;1;30;33
41150;9488;2023-11-10;871859110;427;222;31;0.32;9;CARTON_M;31;3;EN;614;9.0;1;1;10;27200000000.0;614_9.0;31_EN_3;2938614;26447526;2.88;1135;9;30;33
2267;1499;2023-11-07;533175778;285;180;17;0.1;3;CARTON_M;10;1;CX;557;10.0;6;1;8;40000000000.0;557_10.0;10_CX_1;872100;2616300;0.30000000000000004;128;3;88;34
2219;2753;2023-11-07;548057811;352;193;19;0.113;2;CARTON_M;10;1;CX;1409;2.0;5;1;8;40000000000.0;1409_2.0;10_CX_1;1290784;2581568;0.226;80;2;88;34
2293;909;2023-11-07;516276809;313;170;46;0.07;1;CARTON_M;10;1;CX;736;10.0;39;1;8;40000000000.0;736_10.0;10_CX_1;2447660;2447660;0.07;154;1;88;34
2294;1499;2023-11-07;516276809;313;170;46;0.07;1;CARTON_M;10;1;CX;736;10.0;39;1;8;40000000000.0;736_10.0;10_CX_1;2447660;2447660;0.07;155;1;88;34
2206;1429;2023-11-07;548951101;250;100;47;0.09;2;CARTON_M;10;1;CX;1208;1.0;39;1;8;40000000000.0;1208_1.0;10_CX_1;1175000;2350000;0.18;67;2;88;34
2224;2753;2023-11-07;548057740;300;214;18;0.14;2;CARTON_M;10;1;CX;1756;3.0;3;1;8;40000000000.0;1756_3.0;10_CX_1;1155600;2311200;0.28;85;2;88;34
2226;909;2023-11-07;542288117;250;100;23;0.115;4;CARTON_M;10;1;CX;1768;3.0;39;1;8;40000000000.0;1768_3.0;10_CX_1;575000;2300000;0.46;87;4;88;34
2283_1;906;2023-11-07;547171145;295;223;16;0.05;2;CARTON_M;10;1;CX;668;3.0;17;1;8;40000000000.0;668_3.0;10_CX_1;1052560;2105120;0.2;144;2;88;34
2283_2;906;2023-11-07;547171145;295;223;16;0.05;2;CARTON_M;10;1;CX;668;3.0;17;1;8;40000000000.0;668_3.0;10_CX_1;1052560;2105120;0.2;144;2;88;34
2290_1;1877;2023-11-07;520720327;300;100;35;0.22;2;CARTON_M;10;1;CX;735;3.0;1;1;8;40000000000.0;735_3.0;10_CX_1;1050000;2100000;0.88;151;2;88;34
2290_2;1877;2023-11-07;520720327;300;100;35;0.22;2;CARTON_M;10;1;CX;735;3.0;1;1;8;40000000000.0;735_3.0;10_CX_1;1050000;2100000;0.88;151;2;88;34
